elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
267.51,M,-95,9.02,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
268.51,A,-74,8.94,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,B,-81,17.50,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,C,-77,9.80,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,E,-81,10.16,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,F,-88,6.70,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,H,-93,6.25,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,K,-93,6.84,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
268.51,M,-94,8.82,Far,10.44,18.04,E,2.01,weak,trotting,0.2825,10.44,18.04
269.51,A,-73,8.08,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,B,-81,17.42,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,C,-78,10.22,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,E,-81,10.74,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,F,-87,5.50,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,H,-92,6.07,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,K,-91,6.21,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
269.51,M,-94,8.66,Far,10.36,17.54,E,2.49,weak,walking,0.3517,10.36,17.54
270.51,A,-73,7.76,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,B,-82,17.89,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,C,-79,10.83,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,E,-81,11.41,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,F,-90,5.99,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,H,-92,5.92,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,K,-91,6.05,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
270.51,M,-94,8.68,Far,10.09,16.77,E,2.77,weak,trotting,0.6676,10.09,16.77
271.51,A,-73,7.76,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,B,-82,17.77,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,C,-80,11.32,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,E,-82,12.15,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,F,-91,6.21,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,H,-91,5.94,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,K,-91,6.04,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
271.51,M,-95,9.08,Far,9.95,16.14,E,2.14,weak,trotting,0.3606,9.95,16.14
272.51,A,-74,7.88,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,B,-81,17.18,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,C,-79,11.49,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,E,-82,12.72,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,F,-90,5.74,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,H,-91,5.94,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,K,-91,6.03,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
272.51,M,-95,9.19,Far,10.00,16.42,E,2.42,weak,trotting,0.5705,10.00,16.42
273.51,A,-74,7.86,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,B,-81,17.13,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,C,-80,11.94,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,E,-81,12.94,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,F,-89,5.09,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,H,-91,5.83,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,K,-91,6.14,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
273.51,M,-95,9.43,Far,9.97,16.30,E,2.30,weak,trotting,0.2263,9.97,16.30
274.51,A,-75,7.97,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,B,-80,16.36,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,C,-80,12.21,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,E,-81,12.93,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,F,-88,4.49,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,H,-90,5.46,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,K,-90,5.36,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
274.51,M,-95,9.64,Far,10.03,16.56,E,2.57,weak,trotting,0.2386,10.03,16.56
275.51,A,-75,8.07,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,B,-79,15.44,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,C,-80,12.45,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,E,-80,13.12,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,F,-85,3.34,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,H,-89,5.18,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,K,-89,4.83,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
275.51,M,-96,10.09,Far,10.09,16.59,E,2.59,weak,walking,0.0971,10.09,16.59
276.51,A,-75,8.16,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,B,-79,15.15,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,C,-80,12.83,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,E,-81,13.74,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,F,-85,3.04,Near,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,H,-90,5.39,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,K,-89,4.80,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
276.51,M,-97,10.63,Far,10.19,16.54,E,2.55,weak,walking,0.0859,10.19,16.54
277.51,A,-75,7.95,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,B,-79,15.11,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,C,-81,13.45,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,E,-81,14.02,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,F,-84,2.63,Near,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,H,-90,5.25,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,K,-89,4.87,Far,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
277.51,M,-68,-1.00,Unknown,10.51,17.05,E,2.99,weak,walking,0.0868,10.51,17.05
278.51,A,-75,8.06,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,B,-80,15.25,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,C,-82,14.18,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,E,-81,14.09,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,F,-81,1.87,Near,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,H,-88,4.58,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,K,-89,4.83,Far,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
278.51,M,-48,-1.00,Unknown,10.52,17.06,E,2.98,weak,stationary,0.0504,10.52,17.06
279.51,A,-75,7.70,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,B,-81,15.83,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,C,-83,15.11,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,E,-80,13.95,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,F,-76,0.56,Immediate,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,H,-91,5.09,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,K,-88,4.30,Far,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
279.51,M,-33,-1.00,Unknown,10.52,17.08,E,2.97,weak,stationary,0.0228,10.52,17.08
280.52,A,-75,7.83,Far,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,B,-57,-1.00,Unknown,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,C,-85,16.23,Far,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,E,-79,13.37,Far,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,F,-72,0.31,Immediate,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,H,-92,5.48,Far,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,K,-88,4.15,Far,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
280.52,M,-23,-1.00,Unknown,10.53,17.09,F,2.96,weak,stationary,0.0216,10.53,17.09
281.51,A,-75,7.67,Far,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,B,-40,-1.00,Unknown,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,C,-85,17.13,Far,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,E,-79,13.12,Far,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,F,-70,0.25,Immediate,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,H,-92,5.76,Far,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,K,-87,3.82,Far,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
281.51,M,-16,-1.00,Unknown,10.54,17.10,F,2.95,weak,stationary,0.0306,10.54,17.10
282.51,A,-75,7.81,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,B,-28,-1.00,Unknown,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,C,-86,18.13,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,E,-79,13.10,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,F,-68,0.20,Immediate,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,H,-93,6.27,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,K,-87,3.87,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
282.51,M,-41,11.14,Far,10.55,17.11,F,2.94,weak,stationary,0.0151,10.55,17.11
283.51,A,-76,8.05,Far,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,B,-19,-1.00,Unknown,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,C,-86,18.96,Far,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,E,-80,13.41,Far,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,F,-66,0.18,Immediate,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,H,-94,6.68,Far,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,K,-86,3.49,Far,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
283.51,M,-29,-1.00,Unknown,10.56,17.12,F,2.94,weak,stationary,0.0252,10.56,17.12
284.51,A,-75,7.51,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,B,-41,22.62,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,C,-85,19.20,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,E,-80,13.70,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,F,-67,0.24,Immediate,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,H,-94,6.94,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,K,-87,3.73,Far,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
284.51,M,-20,-1.00,Unknown,10.57,17.13,F,2.93,weak,stationary,0.0996,10.57,17.13
285.51,A,-74,6.92,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,B,-55,23.59,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,C,-84,19.17,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,E,-81,14.13,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,F,-71,0.48,Near,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,H,-94,7.18,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,K,-88,3.95,Far,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
285.51,M,-14,-1.00,Unknown,10.87,17.65,F,2.50,weak,walking,0.2361,10.87,17.65
286.51,A,-72,6.30,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,B,-64,23.67,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,C,-84,19.38,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,E,-81,14.53,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,F,-75,0.81,Near,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,H,-94,7.38,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,K,-88,3.98,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
286.51,M,-38,10.64,Far,11.17,18.17,F,2.18,weak,walking,0.0101,11.17,18.17
287.51,A,-72,5.84,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,B,-69,23.47,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,C,-84,19.78,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,E,-81,14.90,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,F,-79,1.18,Near,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,H,-94,7.43,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,K,-89,4.32,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
287.51,M,-56,10.92,Far,11.54,18.65,F,2.05,weak,walking,0.3341,11.54,18.65
288.51,A,-71,5.19,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,B,-74,23.55,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,C,-84,19.93,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,E,-82,15.55,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,F,-82,1.61,Near,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,H,-95,8.02,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,K,-91,4.84,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
288.51,M,-68,11.05,Far,12.09,18.87,F,2.38,weak,walking,0.2027,12.09,18.87
289.51,A,-70,4.58,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,B,-77,24.09,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,C,-84,20.29,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,E,-82,16.02,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,F,-85,2.10,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,H,-96,8.48,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,K,-90,4.80,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
289.51,M,-76,11.12,Far,12.19,18.28,F,2.79,weak,walking,0.3056,12.19,18.28
290.51,A,-70,4.49,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,B,-80,24.37,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,C,-84,20.99,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,E,-82,16.08,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,F,-87,2.59,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,H,-96,8.80,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,K,-89,4.25,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
290.51,M,-83,11.69,Far,12.08,17.69,F,3.11,weak,walking,0.2328,12.08,17.69
291.51,A,-69,4.31,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,B,-81,24.63,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,C,-84,21.04,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,E,-82,16.14,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,F,-88,3.09,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,H,-93,7.32,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,K,-89,4.40,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
291.51,M,-87,11.89,Far,11.92,17.11,F,3.47,weak,walking,0.0182,11.92,17.11
292.51,A,-69,4.06,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,B,-83,25.11,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,C,-84,21.09,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,E,-81,16.20,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,F,-89,3.56,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,H,-93,7.25,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,K,-89,4.54,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
292.51,M,-90,11.81,Far,11.72,16.55,F,3.07,weak,walking,0.0812,11.72,16.55
293.51,A,-67,2.94,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,B,-84,25.76,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,C,-84,21.35,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,E,-83,16.91,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,F,-90,3.91,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,H,-93,7.18,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,K,-88,3.93,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
293.51,M,-90,10.64,Far,11.57,15.96,K,2.51,weak,walking,0.0277,11.57,15.96
294.51,A,-65,2.47,Near,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,B,-85,26.38,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,C,-84,21.60,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,E,-82,17.10,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,F,-90,4.23,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,H,-94,7.58,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,K,-86,3.29,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
294.51,M,-91,10.10,Far,11.42,15.38,K,1.98,weak,walking,0.0939,11.42,15.38
295.51,A,-65,2.40,Near,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,B,-86,27.18,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,C,-84,21.60,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,E,-81,15.97,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,F,-90,4.40,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,H,-94,7.95,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,K,-87,3.48,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
295.51,M,-92,9.69,Far,11.26,14.80,K,1.49,weak,walking,0.0043,11.26,14.80
296.51,A,-65,2.27,Near,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,B,-86,27.94,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,C,-84,21.83,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,E,-80,15.35,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,F,-89,4.34,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,H,-94,8.06,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,K,-88,3.66,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
296.51,M,-92,9.17,Far,10.59,12.41,K,1.70,weak,trotting,1.4806,10.59,12.41
297.51,A,-66,2.42,Near,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,B,-87,28.45,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,C,-82,20.57,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,E,-79,14.83,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,F,-90,4.58,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,H,-94,8.29,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,K,-88,3.73,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
297.51,M,-92,8.95,Far,9.60,10.51,K,3.52,weak,cantering,0.7489,9.60,10.51
298.51,A,-68,2.85,Near,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,B,-61,-1.00,Unknown,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,C,-81,19.55,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,E,-79,14.14,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,F,-90,4.59,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,H,-94,8.35,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,K,-87,3.61,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
298.51,M,-94,9.44,Far,11.34,12.30,K,2.16,weak,trotting,0.3762,11.34,12.30
299.51,A,-70,3.32,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,B,-69,30.71,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,C,-82,19.71,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,E,-78,13.80,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,F,-89,4.24,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,H,-92,7.30,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,K,-87,3.69,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
299.51,M,-95,9.90,Far,12.91,13.17,K,3.03,weak,cantering,1.4808,12.91,13.17
300.51,A,-71,3.74,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,B,-74,30.46,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,C,-82,19.64,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,E,-79,13.70,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,F,-90,4.56,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,H,-91,6.39,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,K,-88,3.76,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
300.51,M,-96,10.21,Far,11.88,13.77,E,1.89,weak,trotting,0.0544,11.88,13.77
301.51,A,-72,4.19,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,B,-78,30.83,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,C,-81,18.77,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,E,-79,13.96,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,F,-90,4.85,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,H,-90,5.91,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,K,-88,3.82,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
301.51,M,-96,10.35,Far,10.87,14.32,E,0.92,weak,trotting,0.9056,10.87,14.32
302.51,A,-74,4.75,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
302.51,B,-81,31.42,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
302.51,C,-81,18.79,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
302.51,E,-80,14.49,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
302.51,F,-90,4.81,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
302.51,H,-90,5.68,Far,10.10,14.99,E,1.00,weak,trotting,0.4068,10.10,14.99
